ReturnID,OrderID,ProductID,ReturnDate,ReturnQty,ReturnReason,RefundAmount
508,13611,216,2024-09-15,1,Size Issue,8417.51
509,13621,283,2024-01-23,2,Size Issue,5782.66
510,13624,360,2025-01-23,2,Size Issue,455.87
511,13634,321,2023-03-05,2,Defective,9598.0
512,13644,136,2023-08-07,2,Damaged,7205.57
513,13736,454,2025-12-25,2,Customer Changed Mind,7765.16
514,13790,375,2025-06-26,1,Defective,3022.89
515,13804,436,2025-06-24,1,Defective,9575.83
516,13898,229,2024-11-26,2,Customer Changed Mind,1789.84
517,13905,417,2025-12-28,2,Customer Changed Mind,6138.99
518,13949,379,2026-04-04,2,Defective,8786.25
519,13974,126,2023-04-03,2,Defective,7688.06
520,13994,107,2024-12-13,2,Damaged,7385.79
521,14015,342,2024-01-06,1,Wrong Item,8715.96
522,14028,162,2023-07-25,1,Customer Changed Mind,939.0
523,14069,314,2023-02-04,1,Size Issue,998.75
524,14079,230,2024-07-06,1,Size Issue,5997.58
525,14095,322,2024-06-11,2,Late Delivery,4081.63
526,14104,250,2024-06-17,2,Size Issue,9837.69
527,14179,357,2025-03-14,1,Customer Changed Mind,8161.3
528,14184,78,2024-03-30,2,Size Issue,10323.51
529,14195,467,2025-03-08,1,Late Delivery,750.54
530,14232,309,2024-12-12,1,Damaged,3645.2
531,14479,321,2023-06-14,1,Damaged,10360.86
532,14500,388,2024-10-30,2,Size Issue,5175.24
533,14512,158,2024-09-06,2,Size Issue,1661.0
534,14523,300,2024-03-01,2,Customer Changed Mind,6205.77
535,14590,4,2023-09-28,2,Late Delivery,7713.98
536,14625,414,2026-03-01,2,Late Delivery,1363.31
537,14633,280,2023-10-10,1,Late Delivery,4056.2
538,14673,366,2024-05-15,1,Defective,10739.98
539,14706,109,2024-05-22,1,Customer Changed Mind,6441.57
540,14837,476,2023-04-29,2,Defective,10658.77
541,14839,214,2024-08-21,2,Damaged,8015.96
542,14855,268,2026-03-28,1,Customer Changed Mind,1387.46
543,14899,271,2023-02-28,1,Defective,3102.67
544,14908,331,2023-12-18,1,Defective,11136.04
545,14912,221,2023-12-09,1,Damaged,2969.98
546,14920,488,2024-02-11,2,Wrong Item,5444.18
547,14936,239,2026-08-12,1,Size Issue,586.76
548,14971,211,2023-08-20,2,Wrong Item,7539.72
549,14972,89,2023-11-13,2,Wrong Item,10949.51
550,15006,137,2023-11-22,2,Size Issue,8855.87
551,15027,60,2024-11-21,2,Wrong Item,8045.22
552,15051,495,2025-03-30,1,Damaged,8304.25
553,15097,334,2025-01-17,2,Customer Changed Mind,1881.77
554,15106,493,2023-10-29,1,Damaged,8209.77
555,15165,2,2023-03-30,2,Wrong Item,7690.66
556,15179,224,2023-03-03,1,Late Delivery,8358.45
557,15187,373,2023-06-10,2,Wrong Item,350.18
558,15200,312,2024-09-18,1,Damaged,10419.86
559,15207,75,2023-07-07,1,Wrong Item,11696.45
560,15210,197,2024-07-31,1,Customer Changed Mind,515.0
561,15252,308,2023-09-05,2,Customer Changed Mind,6540.84
562,15319,41,2026-05-09,2,Wrong Item,476.84
563,15333,84,2026-08-27,2,Damaged,8994.8
564,15347,270,2023-07-06,2,Damaged,1173.74
565,15359,475,2024-04-21,1,Size Issue,2957.36
566,15362,245,2023-03-21,2,Damaged,6833.66
567,15414,370,2025-10-13,2,Damaged,5199.06
568,15434,386,2024-06-12,1,Size Issue,2319.78
569,15444,426,2025-10-21,1,Wrong Item,11786.74
570,15449,72,2025-02-19,1,Customer Changed Mind,2279.48
571,15454,494,2023-04-11,1,Wrong Item,1535.34
572,15479,398,2023-05-04,2,Late Delivery,9268.8
573,15498,384,2025-03-12,1,Damaged,4644.42
574,15550,244,2025-09-03,1,Defective,5931.87
575,15553,49,2025-02-10,1,Customer Changed Mind,5407.88
576,15584,100,2025-04-30,1,Defective,2318.8
577,15609,156,2025-06-06,2,Size Issue,1841.46
578,15610,90,2025-11-07,1,Late Delivery,6557.98
579,15637,61,2024-08-28,1,Defective,9543.8
580,15640,220,2026-03-04,2,Defective,3173.24
581,15653,291,2026-07-14,1,Defective,6158.61
582,15661,254,2023-01-30,1,Damaged,5807.18
583,15707,470,2024-04-10,2,Size Issue,5522.03
584,15726,372,2025-07-10,1,Wrong Item,7328.14
585,15775,135,2024-04-26,1,Damaged,4153.06
586,15786,26,2023-06-11,2,Damaged,3111.12
587,15787,46,2024-04-03,1,Customer Changed Mind,1751.95
588,15801,153,2023-05-29,1,Customer Changed Mind,1649.01
589,15852,258,2026-03-07,1,Customer Changed Mind,7548.63
590,15873,65,2024-12-31,1,Damaged,3444.95
591,15914,499,2023-12-07,1,Defective,11052.86
592,15927,418,2026-06-10,1,Damaged,11644.49
593,15966,39,2026-06-06,2,Damaged,8562.81
594,15975,401,2023-05-25,1,Customer Changed Mind,10116.87
595,16003,398,2024-11-09,1,Customer Changed Mind,6370.2
596,16030,148,2023-10-23,1,Late Delivery,8545.31
597,16047,494,2025-06-21,1,Wrong Item,11464.41
598,16060,337,2026-06-12,2,Defective,3027.8
599,16064,409,2023-03-17,2,Damaged,11267.03
600,16095,129,2024-07-26,2,Defective,5253.08
601,16122,355,2024-11-12,1,Defective,869.83
602,16189,382,2025-02-11,2,Late Delivery,9689.25
603,16223,394,2025-09-28,2,Defective,2271.32
604,16252,402,2026-04-17,2,Late Delivery,2447.15
605,16284,301,2025-05-31,1,Defective,10956.45
606,16286,430,2025-04-17,2,Defective,8660.91
607,16317,22,2023-11-19,2,Late Delivery,8133.39
608,16318,405,2023-12-03,1,Late Delivery,2342.81
609,16346,185,2023-06-02,1,Size Issue,4970.17
610,16350,115,2023-03-17,2,Customer Changed Mind,338.75
611,16388,162,2025-10-24,2,Size Issue,8342.61
612,16462,16,2023-09-06,1,Defective,10242.31
613,16509,238,2023-06-14,1,Customer Changed Mind,1352.96
614,16556,363,2023-05-15,2,Late Delivery,6828.52
615,16566,242,2026-05-14,1,Defective,9805.33
616,16596,4,2024-07-09,2,Defective,4408.84
617,16603,415,2025-07-21,2,Customer Changed Mind,5212.24
618,16642,93,2025-08-13,2,Late Delivery,3595.02
619,16679,42,2025-10-22,1,Size Issue,2330.04
620,16730,387,2026-08-07,2,Size Issue,1696.3
621,16750,168,2024-06-18,2,Late Delivery,5217.13
622,16776,475,2023-07-14,1,Wrong Item,7663.89
623,16813,85,2025-10-15,1,Wrong Item,8112.39
624,16824,228,2023-08-13,1,Damaged,8637.26
625,16876,384,2024-08-14,2,Size Issue,5119.43
626,16877,409,2026-06-15,2,Customer Changed Mind,3088.05
627,16897,470,2025-10-05,1,Customer Changed Mind,4523.64
628,16920,491,2025-12-22,1,Late Delivery,10146.9
629,16928,443,2023-11-02,2,Late Delivery,9994.56
630,16955,459,2025-04-04,1,Wrong Item,4849.32
631,16971,280,2025-12-09,2,Customer Changed Mind,3658.11
632,16980,126,2025-09-01,2,Defective,8376.03
633,16982,302,2025-01-11,1,Customer Changed Mind,7109.36
634,17020,444,2025-09-24,1,Defective,8185.01
635,17056,361,2024-12-15,1,Damaged,1247.59
636,17060,224,2023-11-11,2,Size Issue,7830.03
637,17070,166,2026-07-06,2,Wrong Item,10378.33
638,17083,258,2024-10-27,1,Size Issue,7919.16
639,17095,408,2024-07-27,1,Late Delivery,6519.54
640,17099,265,2024-03-19,1,Damaged,3173.77
641,17117,447,2024-10-08,1,Defective,3456.98
642,17125,487,2025-01-20,2,Damaged,1088.89
643,17178,227,2025-04-22,2,Customer Changed Mind,4308.73
644,17227,466,2025-11-17,2,Damaged,552.17
645,17252,444,2023-06-14,2,Customer Changed Mind,11602.06
646,17288,22,2025-04-21,2,Size Issue,7694.51
647,17314,455,2023-07-06,1,Late Delivery,1289.23
648,17331,47,2025-09-21,1,Damaged,11116.69
649,17339,436,2023-12-02,1,Size Issue,8410.71
650,17355,16,2024-06-07,1,Size Issue,10991.93
651,17361,99,2026-02-28,2,Size Issue,2351.01
652,17387,389,2024-08-31,2,Wrong Item,6516.64
653,17403,305,2025-09-16,2,Damaged,6209.31
654,17442,439,2024-05-27,2,Late Delivery,8022.64
655,17483,95,2025-03-22,1,Size Issue,1057.46
656,17498,406,2025-10-19,1,Size Issue,8890.58
657,17538,222,2025-08-08,2,Wrong Item,7785.48
658,17553,429,2026-04-29,1,Late Delivery,8853.42
659,17567,329,2026-08-18,1,Customer Changed Mind,6535.75
660,17592,332,2026-07-19,2,Customer Changed Mind,8706.16
661,17595,378,2023-02-14,2,Damaged,2305.69
662,17636,132,2025-09-13,2,Size Issue,4273.76
663,17662,115,2026-09-05,2,Size Issue,6713.07
664,17672,467,2025-03-22,1,Customer Changed Mind,9952.66
665,17704,439,2024-12-28,2,Customer Changed Mind,2518.08
666,17712,477,2025-08-04,1,Customer Changed Mind,9215.58
667,17726,147,2025-05-16,2,Customer Changed Mind,2677.34
668,17732,184,2023-08-03,2,Damaged,1808.87
669,17746,366,2025-04-02,1,Size Issue,9893.45
670,17756,489,2025-02-24,2,Defective,2394.34
671,17764,214,2024-05-12,1,Damaged,1007.52
672,17801,337,2023-04-19,2,Defective,6565.87
673,17896,354,2026-02-11,1,Wrong Item,769.8
674,17900,460,2023-09-22,2,Late Delivery,518.02
675,17902,218,2023-07-22,2,Customer Changed Mind,6003.98
676,17949,86,2024-03-30,1,Damaged,11959.59
677,17973,374,2023-11-28,1,Wrong Item,748.74
678,17989,438,2025-01-25,2,Damaged,326.24
679,17997,6,2023-08-20,2,Late Delivery,7885.19
680,18011,468,2024-06-26,2,Defective,4230.28
681,18098,275,2025-11-14,1,Damaged,8218.65
682,18123,235,2024-06-14,1,Wrong Item,750.05
683,18130,38,2024-12-25,1,Wrong Item,6182.42
684,18131,89,2025-09-20,2,Damaged,10591.64
685,18133,158,2025-12-30,1,Size Issue,6435.76
686,18161,5,2025-12-15,2,Defective,1134.83
687,18222,245,2024-12-03,1,Customer Changed Mind,10254.99
688,18292,369,2025-12-21,1,Size Issue,2218.21
689,18305,18,2025-01-05,1,Defective,11770.59
690,18348,385,2025-05-31,2,Damaged,3184.14
691,18367,71,2025-09-15,1,Wrong Item,11515.87
692,18368,89,2023-01-19,2,Size Issue,3635.23
693,18385,221,2025-03-07,2,Size Issue,4522.27
694,18406,324,2024-08-06,2,Customer Changed Mind,10671.53
695,18408,21,2026-01-23,2,Defective,4269.65
696,18423,210,2025-03-15,2,Size Issue,3840.68
697,18425,272,2025-11-27,1,Wrong Item,9050.49
698,18442,184,2024-03-25,2,Wrong Item,6217.17
699,18465,61,2026-04-28,1,Damaged,7401.39
700,18472,177,2025-06-03,2,Late Delivery,7471.45
701,18473,195,2023-11-08,2,Damaged,7042.74
702,18502,444,2025-01-03,2,Customer Changed Mind,825.19
703,18552,396,2025-07-09,1,Damaged,3335.91
704,18559,32,2025-09-17,2,Wrong Item,8672.83
705,18564,218,2024-11-22,1,Late Delivery,4550.38
706,18576,500,2024-04-04,1,Wrong Item,3385.93
707,18593,192,2024-12-13,1,Size Issue,8561.92
708,18622,141,2024-11-21,1,Damaged,10165.47
709,18645,297,2024-06-05,2,Wrong Item,1847.02
710,18658,350,2025-08-19,2,Late Delivery,5795.41
711,18660,121,2023-12-22,2,Customer Changed Mind,11452.29
712,18742,220,2024-11-03,1,Defective,5386.08
713,18750,392,2024-02-24,2,Late Delivery,5074.04
714,18764,305,2026-05-12,1,Late Delivery,4860.45
715,18776,40,2024-12-05,2,Customer Changed Mind,5025.96
716,18791,443,2025-04-15,1,Customer Changed Mind,1289.58
717,18794,69,2024-04-13,1,Size Issue,9362.12
718,18795,243,2026-03-07,2,Late Delivery,9498.13
719,18878,372,2025-03-05,2,Defective,8556.5
720,18886,19,2024-07-19,2,Size Issue,11608.7
721,18950,118,2026-04-03,1,Defective,9607.4
722,18984,195,2025-03-23,1,Damaged,5439.51
723,19003,189,2024-02-28,2,Wrong Item,3895.05
724,19026,18,2026-01-26,1,Customer Changed Mind,2666.34
725,19034,4,2026-05-03,1,Wrong Item,2692.56
726,19050,459,2024-10-22,2,Defective,8655.7
727,19076,73,2024-10-19,2,Wrong Item,2833.96
728,19130,209,2025-10-24,2,Damaged,2642.47
729,19150,423,2023-10-29,2,Wrong Item,9240.65
730,19162,315,2024-06-09,1,Late Delivery,3128.68
731,19172,399,2026-05-23,1,Late Delivery,946.02
732,19215,268,2023-06-12,2,Wrong Item,11056.15
733,19363,398,2026-05-30,2,Defective,7437.8
734,19398,187,2025-10-27,2,Late Delivery,6248.05
735,19403,155,2025-02-15,1,Size Issue,1263.98
736,19418,230,2023-02-09,1,Defective,4142.63
737,19420,468,2025-09-07,2,Customer Changed Mind,3311.15
738,19427,194,2023-08-22,1,Defective,9545.39
739,19463,249,2023-03-13,1,Damaged,488.07
740,19466,13,2024-12-26,2,Late Delivery,11424.36
741,19480,291,2023-03-06,1,Damaged,6977.53
742,19490,97,2025-01-17,2,Customer Changed Mind,4563.96
743,19496,33,2026-05-22,1,Size Issue,8230.26
744,19502,332,2024-11-20,1,Customer Changed Mind,7426.55
745,19514,476,2025-09-27,2,Wrong Item,2173.57
746,19535,382,2023-02-04,1,Customer Changed Mind,5853.48
747,19539,222,2025-09-30,2,Wrong Item,5462.93
748,19559,308,2023-12-30,2,Defective,1155.61
749,19566,465,2025-09-01,1,Defective,11287.9
750,19575,347,2026-01-29,1,Wrong Item,8406.89
751,19592,17,2024-09-15,2,Damaged,8195.47
752,19627,416,2026-02-23,2,Wrong Item,11477.74
753,19637,210,2026-08-16,1,Damaged,3287.71
754,19659,400,2026-04-22,1,Customer Changed Mind,9867.86
755,19689,296,2025-12-17,1,Defective,4396.09
756,19735,208,2023-11-10,1,Wrong Item,6320.52
757,19809,157,2023-04-24,1,Wrong Item,11283.63
758,19836,188,2025-03-01,2,Damaged,10643.88
759,19843,452,2026-02-23,2,Defective,2357.08
760,19883,37,2023-07-16,1,Damaged,2871.4
761,19922,148,2023-10-07,1,Damaged,8712.71
762,19936,222,2026-05-13,2,Late Delivery,7214.79
763,19979,384,2025-10-10,2,Size Issue,3019.28
764,19990,490,2026-01-30,1,Defective,2706.06
765,20008,119,2025-03-30,2,Customer Changed Mind,5371.3
766,20024,77,2025-05-25,1,Wrong Item,4491.88
767,20026,158,2024-02-05,2,Defective,10057.37
768,20052,10,2026-06-01,2,Damaged,3984.17
769,20088,495,2024-07-05,2,Wrong Item,5615.75
770,20152,36,2024-08-06,1,Size Issue,1673.94
771,20155,408,2024-08-23,1,Late Delivery,4227.01
772,20157,21,2026-01-07,1,Wrong Item,1706.14
773,20203,132,2025-03-16,1,Wrong Item,3286.5
774,20236,208,2026-04-16,2,Size Issue,4980.59
775,20240,444,2025-06-12,2,Damaged,6136.19
776,20247,277,2026-02-13,1,Wrong Item,7985.87
777,20274,333,2024-05-04,1,Defective,2511.06
778,20307,176,2025-03-16,2,Damaged,1007.24
779,20354,200,2024-04-29,2,Size Issue,7582.5
780,20440,37,2023-05-26,2,Size Issue,2188.76
781,20450,90,2023-04-09,1,Size Issue,6899.96
782,20537,408,2025-05-13,1,Defective,6582.76
783,20591,171,2023-04-11,1,Late Delivery,11958.01
784,20604,39,2025-12-11,1,Customer Changed Mind,1374.73
785,20608,52,2025-12-18,2,Size Issue,7674.41
786,20687,179,2024-01-30,2,Damaged,7143.26
787,20710,484,2023-08-13,2,Size Issue,3960.41
788,20742,395,2026-05-29,1,Damaged,10478.87
789,20748,232,2023-10-27,2,Late Delivery,5097.74
790,20756,164,2025-04-19,2,Size Issue,5120.75
791,20772,393,2023-11-10,2,Damaged,6164.55
792,20780,285,2025-11-21,2,Defective,1052.19
793,20790,461,2025-04-14,2,Size Issue,8232.07
794,20825,127,2024-03-28,2,Customer Changed Mind,2579.56
795,20834,481,2025-10-12,2,Late Delivery,3999.96
796,20848,181,2025-09-22,1,Wrong Item,1281.84
797,20868,151,2025-04-02,1,Customer Changed Mind,6948.73
798,20869,41,2025-09-10,1,Defective,8410.45
799,20871,86,2024-11-19,1,Wrong Item,10207.55
800,20897,170,2023-06-29,1,Wrong Item,11941.09
801,20929,14,2023-12-21,2,Size Issue,6795.74
802,20953,210,2024-09-25,2,Size Issue,11517.96
803,20964,338,2026-06-30,1,Late Delivery,4001.05
804,20971,94,2024-09-04,1,Late Delivery,305.09
805,20980,496,2025-06-05,2,Wrong Item,5933.0
806,21009,345,2025-01-31,2,Defective,10921.8
807,21015,392,2025-03-04,1,Wrong Item,1354.63
808,21020,293,2024-10-14,2,Size Issue,3777.52
809,21028,281,2025-09-26,1,Damaged,11475.85
810,21029,270,2026-03-10,2,Wrong Item,2514.02
811,21030,27,2026-06-14,2,Late Delivery,4150.24
812,21059,289,2025-07-03,1,Damaged,10107.55
813,21080,26,2025-06-17,1,Damaged,1817.64
814,21085,193,2025-08-11,2,Wrong Item,4718.39
815,21142,109,2024-07-20,1,Late Delivery,10833.97
816,21197,76,2024-05-17,1,Late Delivery,5287.16
817,21207,237,2024-10-25,1,Late Delivery,11068.0
818,21249,449,2024-04-03,2,Customer Changed Mind,4436.04
819,21254,164,2026-03-25,2,Customer Changed Mind,8993.05
820,21328,198,2024-08-29,2,Wrong Item,9248.03
821,21340,122,2023-04-03,2,Damaged,3015.6
822,21399,7,2024-05-09,2,Defective,7053.56
823,21464,74,2023-03-07,1,Wrong Item,10733.18
824,21473,315,2025-06-30,1,Wrong Item,3862.67
825,21504,155,2024-11-10,1,Defective,10105.94
826,21518,291,2024-08-30,2,Wrong Item,7742.78
827,21547,369,2026-05-13,1,Wrong Item,2909.37
828,21567,285,2026-04-03,2,Damaged,1544.29
829,21581,115,2024-05-06,1,Customer Changed Mind,8676.17
830,21589,207,2025-02-05,1,Wrong Item,10248.25
831,21591,471,2026-07-28,1,Damaged,4825.03
832,21595,468,2025-11-27,2,Defective,4351.81
833,21609,442,2023-03-17,2,Size Issue,6954.06
834,21680,202,2025-06-02,1,Defective,9125.63
835,21688,149,2024-10-08,1,Damaged,562.13
836,21837,176,2024-01-06,2,Damaged,1751.58
837,21915,340,2024-08-31,1,Size Issue,7394.28
838,21945,402,2025-12-11,1,Wrong Item,11370.13
839,22005,122,2023-03-10,1,Size Issue,1251.24
840,22025,33,2023-03-24,1,Size Issue,6538.76
841,22032,192,2023-10-13,1,Customer Changed Mind,8791.36
842,22057,238,2024-09-11,1,Defective,7377.23
843,22099,35,2023-09-27,1,Size Issue,4001.45
844,22104,243,2024-12-17,1,Wrong Item,7717.56
845,22194,416,2025-02-23,1,Defective,6104.41
846,22303,299,2024-07-18,1,Wrong Item,7848.11
847,22309,380,2025-06-03,1,Damaged,5484.58
848,22316,389,2024-07-24,2,Late Delivery,4464.97
849,22356,340,2024-09-18,2,Damaged,10270.58
850,22393,307,2024-08-16,2,Late Delivery,10330.53
851,22400,478,2024-08-17,2,Damaged,7393.41
852,22418,413,2025-10-31,1,Wrong Item,2062.78
853,22494,349,2026-03-16,1,Late Delivery,3296.71
854,22511,125,2025-04-18,1,Late Delivery,7738.46
855,22512,452,2025-09-15,1,Late Delivery,2608.8
856,22524,84,2025-12-16,2,Size Issue,7227.27
857,22530,262,2026-03-20,1,Size Issue,3053.8
858,22584,164,2026-03-12,1,Customer Changed Mind,10687.69
859,22585,226,2026-06-02,2,Late Delivery,2782.81
860,22626,236,2023-06-26,2,Customer Changed Mind,11874.14
861,22632,461,2025-08-03,2,Damaged,3771.61
862,22656,162,2024-07-11,1,Late Delivery,9255.65
863,22691,53,2026-05-24,1,Late Delivery,1126.27
864,22697,209,2024-07-20,1,Size Issue,9811.17
865,22719,261,2023-06-09,1,Wrong Item,11563.96
866,22726,121,2026-04-30,1,Damaged,11877.23
867,22800,104,2023-02-20,1,Late Delivery,2165.33
868,22804,351,2024-07-02,1,Late Delivery,7427.88
869,22827,135,2024-08-17,1,Wrong Item,5370.73
870,22958,280,2024-07-04,1,Wrong Item,4833.32
871,23009,302,2024-01-09,1,Wrong Item,7914.47
872,23034,235,2024-02-09,1,Defective,3605.08
873,23045,213,2026-07-27,1,Size Issue,11720.35
874,23047,10,2023-08-27,2,Defective,6296.69
875,23062,79,2023-12-31,2,Size Issue,504.23
876,23068,279,2024-10-30,1,Wrong Item,11110.93
877,23093,479,2023-02-21,2,Customer Changed Mind,10567.31
878,23113,319,2024-11-11,2,Wrong Item,6573.13
879,23153,123,2023-08-04,1,Wrong Item,5696.86
880,23191,432,2025-06-09,1,Defective,3932.87
881,23197,470,2023-11-23,2,Wrong Item,4721.42
882,23217,264,2024-03-28,1,Size Issue,4799.9
883,23247,157,2025-05-27,2,Late Delivery,3246.09
884,23282,365,2026-03-06,1,Size Issue,4884.36
885,23305,355,2026-02-02,1,Size Issue,9705.37
886,23309,171,2025-09-13,2,Customer Changed Mind,9195.43
887,23313,86,2025-01-17,2,Late Delivery,1696.74
888,23317,149,2025-06-21,2,Damaged,10688.64
889,23344,395,2025-08-04,2,Wrong Item,1141.73
890,23384,270,2024-01-05,1,Size Issue,3872.72
891,23397,210,2023-04-03,2,Defective,2828.76
892,23504,195,2024-07-14,2,Defective,9939.12
893,23510,423,2025-02-27,2,Late Delivery,5147.26
894,23536,181,2023-12-07,2,Defective,1713.7
895,23560,293,2023-09-13,2,Defective,6277.09
896,23564,447,2024-01-10,2,Customer Changed Mind,7275.38
897,23583,359,2025-04-07,1,Customer Changed Mind,11837.28
898,23598,308,2023-02-20,2,Late Delivery,5699.02
899,23621,232,2024-05-08,1,Customer Changed Mind,8993.67
900,23622,300,2026-07-31,2,Late Delivery,2171.68
901,23644,361,2025-09-12,2,Late Delivery,2371.48
902,23698,219,2023-10-11,1,Wrong Item,5087.2
903,23704,58,2026-04-19,1,Defective,10373.41
904,23729,423,2023-10-30,1,Damaged,5726.39
905,23755,2,2023-07-20,1,Size Issue,9348.02
906,23777,281,2024-12-04,2,Late Delivery,2974.85
907,23821,160,2025-11-26,2,Defective,5609.83
908,23822,352,2024-10-30,1,Wrong Item,976.66
909,23839,121,2026-02-07,2,Customer Changed Mind,3017.26
910,23903,195,2024-02-05,2,Customer Changed Mind,10701.02
911,23911,269,2024-01-10,1,Customer Changed Mind,4327.65
912,23928,204,2023-12-07,1,Customer Changed Mind,10846.6
913,23932,21,2023-02-09,1,Size Issue,6053.02
914,23958,378,2025-07-04,2,Wrong Item,704.19
915,23988,339,2026-03-16,1,Defective,3891.98
916,23996,98,2023-06-16,2,Late Delivery,7103.73
917,24012,105,2026-07-25,2,Damaged,2815.88
918,24053,490,2023-03-04,2,Customer Changed Mind,10571.11
919,24058,207,2026-01-15,2,Wrong Item,5328.81
920,24103,348,2026-07-04,1,Late Delivery,2370.31
921,24104,339,2023-10-20,1,Customer Changed Mind,2094.87
922,24174,157,2023-07-19,2,Damaged,3275.37
923,24175,280,2026-04-26,2,Customer Changed Mind,1779.25
924,24200,320,2023-07-20,1,Defective,3851.59
925,24219,425,2025-12-20,1,Customer Changed Mind,8378.83
926,24237,490,2024-01-02,1,Damaged,11807.96
927,24285,307,2025-05-25,1,Customer Changed Mind,2548.07
928,24310,128,2024-08-18,1,Customer Changed Mind,7626.77
929,24315,362,2026-05-24,1,Late Delivery,10686.15
930,24323,461,2023-05-30,1,Wrong Item,4166.73
931,24382,492,2023-02-24,2,Customer Changed Mind,7361.92
932,24423,103,2024-08-13,2,Customer Changed Mind,8315.81
933,24430,127,2024-10-03,1,Damaged,2937.18
934,24449,445,2026-03-19,2,Wrong Item,5938.32
935,24468,373,2023-07-20,1,Damaged,5951.86
936,24476,346,2025-06-18,1,Damaged,9287.9
937,24580,271,2024-01-10,2,Defective,7190.82
938,24624,161,2025-10-12,1,Wrong Item,4835.84
